id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,overview,tagline,status,homepage,release_year,release_month,decade,profit
14160,Up,en,2009-05-13,175000000,735099082,96.0,7.7,6870,92.201962,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",,Released,http://disney.go.com/disneypictures/up/,2009,5,2000,560099082
15512,Monsters vs Aliens,en,2009-03-19,175000000,381509870,94.0,6.0,1423,36.167578,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","When aliens attack, monsters fight back.",Released,http://www.monstersvsaliens.com/,2009,3,2000,206509870
1726,Iron Man,en,2008-04-30,140000000,585174222,126.0,7.4,8776,120.725053,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Heroes aren't born. They're built.,Released,http://www.ironmanmovie.com/,2008,4,2000,445174222
44826,Hugo,en,2011-11-22,170000000,185770160,126.0,7.0,2141,32.319043,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",One of the most legendary directors of our time takes you on an extraordinary adventure.,Released,http://www.hugomovie.com/,2011,11,2010,15770160
8487,Wild Wild West,en,1999-06-29,170000000,222104681,106.0,5.1,1020,40.748915,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,It's a whole new west.,Released,,1999,6,1990,52104681
1735,The Mummy: Tomb of the Dragon Emperor,en,2008-07-01,145000000,401128639,112.0,5.2,1387,60.034162,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",A New Evil Awakens.,Released,http://www.themummy.com/,2008,7,2000,256128639
297761,Suicide Squad,en,2016-08-02,175000000,745000000,123.0,5.9,7458,90.23792,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",Worst Heroes Ever,Released,http://www.suicidesquad.com/,2016,8,2010,570000000
2698,Evan Almighty,en,2007-06-09,175000000,173000000,96.0,5.3,1151,27.082182,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,A comedy of biblical proportions,Released,http://www.evanalmighty.com/,2007,6,2000,-2000000
137113,Edge of Tomorrow,en,2014-05-27,178000000,370541256,113.0,7.6,4858,79.456485,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.","Live, Die, Repeat",Released,http://www.edgeoftomorrowmovie.com/,2014,5,2010,192541256
9804,Waterworld,en,1995-07-28,175000000,264218220,135.0,5.9,992,44.640292,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",Beyond the horizon lies the secret to a new beginning.,Released,,1995,7,1990,89218220
14869,G.I. Joe: The Rise of Cobra,en,2009-08-04,175000000,302469017,118.0,5.6,1962,32.852443,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.","When all else fails, they don't.",Released,http://www.gijoemovie.com/,2009,8,2000,127469017
150540,Inside Out,en,2015-06-09,175000000,857611174,94.0,8.0,6560,128.655964,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",Meet the little voices inside your head.,Released,http://movies.disney.com/inside-out,2015,6,2010,682611174
278927,The Jungle Book,en,2016-04-07,175000000,966550600,106.0,6.7,2892,94.199316,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",,Released,http://movies.disney.com/the-jungle-book-2016,2016,4,2010,791550600
10138,Iron Man 2,en,2010-04-28,200000000,623933331,124.0,6.6,6849,77.300194,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.","It's not the armor that makes the hero, but the man inside.",Released,http://www.ironmanmovie.com/,2010,4,2010,423933331
58595,Snow White and the Huntsman,en,2012-05-30,170000000,396600000,127.0,5.8,3118,77.178973,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",The Fairytale is Over,Released,http://www.snowwhiteandthehuntsman.com/,2012,5,2010,226600000
102651,Maleficent,en,2014-05-28,180000000,758539785,97.0,7.0,4496,110.620647,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",Don't believe the fairy tale.,Released,http://movies.disney.com/maleficent,2014,5,2010,578539785
119450,Dawn of the Planet of the Apes,en,2014-06-26,170000000,710644566,130.0,7.3,4410,243.791743,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",One last chance for peace.,Released,http://www.dawnofapes.com/,2014,6,2010,540644566
79698,The Lovers,en,2015-02-13,27000000,0,109.0,4.8,34,2.418535,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",Love is longer than life.,Released,,2015,2,2010,-27000000
64686,47 Ronin,en,2013-12-06,175000000,150962475,119.0,5.9,1326,41.796339,"Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",For courage. For loyalty. For honor.,Released,,2013,12,2010,-24037525
